Date,Weekly_Close
2020-01-03,207.53146362304688
2020-01-10,216.87020874023438
2020-01-17,220.927978515625
2020-01-24,216.7509002685547
2020-01-31,200.808349609375
2020-02-07,211.17147827148438
2020-02-14,213.0113983154297
2020-02-21,209.03323364257812
2020-02-28,191.41986083984375
2020-03-06,180.10194396972656
2020-03-13,169.35093688964844
2020-03-20,148.91307067871094
2020-03-27,155.9345245361328
2020-04-03,153.33876037597656
2020-04-10,174.234130859375
2020-04-17,178.2620391845703
2020-04-24,189.03297424316406
2020-05-01,201.16639709472656
2020-05-08,211.19137573242188
2020-05-15,209.72943115234375
2020-05-22,233.6282958984375
2020-05-29,223.8618927001953
2020-06-05,229.51087951660156
2020-06-12,227.33282470703125
2020-06-19,237.48712158203125
2020-06-26,214.9010467529297
2020-07-03,232.14642333984375
2020-07-10,243.7328643798828
2020-07-17,240.70944213867188
2020-07-24,229.45123291015625
2020-07-31,252.28594970703125
2020-08-07,266.975341796875
2020-08-14,259.81463623046875
2020-08-21,265.55316162109375
2020-08-28,292.0577697753906
2020-09-04,281.1874084472656
2020-09-11,265.1553649902344
2020-09-18,251.15216064453125
2020-09-25,253.42967224121094
2020-10-02,258.5216979980469
2020-10-09,263.0071716308594
2020-10-16,264.47906494140625
2020-10-23,283.2361755371094
2020-10-30,261.6744079589844
2020-11-06,291.80914306640625
2020-11-13,275.43890380859375
2020-11-20,268.2284851074219
2020-11-27,276.2942199707031
2020-12-04,278.1739196777344
2020-12-11,272.0574645996094
2020-12-18,274.89190673828125
2020-12-25,265.9410095214844
2021-01-01,271.6695861816406
2021-01-08,266.110107421875
2021-01-15,249.98855590820312
2021-01-22,273.0022888183594
2021-01-29,256.9205017089844
2021-02-05,266.63720703125
2021-02-12,269.02410888671875
2021-02-19,260.1329040527344
2021-02-26,256.21441650390625
2021-03-05,262.8380432128906
2021-03-12,266.935546875
2021-03-19,288.5271301269531
2021-03-26,281.47576904296875
2021-04-02,297.03045654296875
2021-04-09,310.7551574707031
2021-04-16,304.5094299316406
2021-04-23,299.4870300292969
2021-04-30,323.3063049316406
2021-05-07,317.33905029296875
2021-05-14,314.2161865234375
2021-05-21,314.5046081542969
2021-05-28,326.9364318847656
2021-06-04,328.54754638671875
2021-06-11,329.45263671875
2021-06-18,327.8613586425781
2021-06-25,339.5074157714844
2021-07-02,352.7647399902344
2021-07-09,348.5080871582031
2021-07-16,339.2985534667969
2021-07-23,367.7723693847656
2021-07-30,354.35601806640625
2021-08-06,361.52667236328125
2021-08-13,361.19842529296875
2021-08-20,357.4092102050781
2021-08-27,370.5968933105469
2021-09-03,374.20709228515625
2021-09-10,376.6238098144531
2021-09-17,362.7300109863281
2021-09-24,351.0342102050781
2021-10-01,341.13848876953125
2021-10-08,328.24920654296875
2021-10-15,322.9880676269531
2021-10-22,322.8388671875
2021-10-29,321.8045349121094
2021-11-05,339.2687072753906
2021-11-12,339.030029296875
2021-11-19,343.4159851074219
2021-11-26,331.3024597167969
2021-12-03,305.1658630371094
2021-12-10,327.95086669921875
2021-12-17,331.9687805175781
2021-12-24,333.4108581542969
2021-12-31,334.5148620605469
2022-01-07,329.979736328125
2022-01-14,330.0890808105469
2022-01-21,301.5158996582031
2022-01-28,300.06378173828125
2022-02-04,235.79641723632812
2022-02-11,218.35211181640625
2022-02-18,205.03517150878906
2022-02-25,209.3315887451172
2022-03-04,198.96844482421875
2022-03-11,186.58636474609375
2022-03-18,215.3087921142578
2022-03-25,220.60971069335938
2022-04-01,223.62319946289062
2022-04-08,221.116943359375
2022-04-15,209.03323364257812
2022-04-22,183.10548400878906
2022-04-29,199.37620544433594
2022-05-06,202.658203125
2022-05-13,197.53631591796875
2022-05-20,192.4840087890625
2022-05-27,194.06533813476562
2022-06-03,189.73907470703125
2022-06-10,174.612060546875
2022-06-17,162.8466339111328
2022-06-24,169.23159790039062
2022-07-01,159.15684509277344
2022-07-08,169.94766235351562
2022-07-15,163.80136108398438
2022-07-22,168.346435546875
2022-07-29,158.23193359375
2022-08-05,166.19822692871094
2022-08-12,179.51516723632812
2022-08-19,167.0435791015625
2022-08-26,160.89732360839844
2022-09-02,159.44529724121094
2022-09-09,168.2270965576172
2022-09-16,145.49183654785156
2022-09-23,139.64390563964844
2022-09-30,134.93972778320312
2022-10-07,132.7218780517578
2022-10-14,126.0683822631836
2022-10-21,129.30064392089844
2022-10-28,98.65875244140625
2022-11-04,90.29463958740234
2022-11-11,112.40333557128906
2022-11-18,111.43863677978516
2022-11-25,110.80213928222656
2022-12-02,122.81621551513672
2022-12-09,115.26763153076172
2022-12-16,118.77838134765625
2022-12-23,117.39595794677734
2022-12-30,119.68340301513672
2023-01-06,129.3105926513672
2023-01-13,136.23260498046875
2023-01-20,138.60955810546875
2023-01-27,150.912109375
2023-02-03,185.51226806640625
2023-02-10,173.19979858398438
2023-02-17,171.93675231933594
2023-02-24,169.4603271484375
2023-03-03,184.2392578125
2023-03-10,178.53057861328125
2023-03-17,194.542724609375
2023-03-24,204.88597106933594
2023-03-31,210.78363037109375
2023-04-07,214.9209442138672
2023-04-14,220.2815399169922
2023-04-21,211.7284393310547
2023-04-28,239.0087890625
2023-05-05,231.50991821289062
2023-05-12,232.5343017578125
2023-05-19,244.2997589111328
2023-05-26,260.6102600097656
2023-06-02,271.1225891113281
2023-06-09,263.50439453125
2023-06-16,279.46685791015625
