Date,Weekly_Close
2020-01-03,151.1366424560547
2020-01-10,153.72833251953125
2020-01-17,159.21656799316406
2020-01-24,157.25379943847656
2020-01-31,162.19891357421875
2020-02-07,175.21446228027344
2020-02-14,176.60556030273438
2020-02-21,170.62928771972656
2020-02-28,154.788330078125
2020-03-06,154.36798095703125
2020-03-13,151.75010681152344
2020-03-20,131.2275848388672
2020-03-27,143.0270538330078
2020-04-03,146.97299194335938
2020-04-10,157.77882385253906
2020-04-17,170.63885498046875
2020-04-24,166.76937866210938
2020-05-01,166.78846740722656
2020-05-08,176.44786071777344
2020-05-15,174.99559020996094
2020-05-22,175.81829833984375
2020-05-29,175.5691680908203
2020-06-05,179.3536376953125
2020-06-12,179.87098693847656
2020-06-19,186.9704132080078
2020-06-26,188.1009521484375
2020-07-03,197.61473083496094
2020-07-10,204.7141571044922
2020-07-17,194.37640380859375
2020-07-24,192.86264038085938
2020-07-31,196.41712951660156
2020-08-07,203.5740203857422
2020-08-14,200.14405822753906
2020-08-21,204.5847625732422
2020-08-28,219.8455352783203
2020-09-04,205.76602172851562
2020-09-11,195.95077514648438
2020-09-18,192.45486450195312
2020-09-25,199.59066772460938
2020-10-02,198.0252227783203
2020-10-09,207.2642822265625
2020-10-16,210.96182250976562
2020-10-23,207.6676483154297
2020-10-30,194.45249938964844
2020-11-06,214.8610382080078
2020-11-13,207.93653869628906
2020-11-20,202.58790588378906
2020-11-27,207.24839782714844
2020-12-04,206.41064453125
2020-12-11,205.35147094726562
2020-12-18,210.48379516601562
2020-12-25,214.48951721191406
2021-01-01,214.17178344726562
2021-01-08,211.47561645507812
2021-01-15,204.76406860351562
2021-01-22,217.5708770751953
2021-01-29,223.35797119140625
2021-02-05,233.21824645996094
2021-02-12,235.90481567382812
2021-02-19,232.5683135986328
2021-02-26,224.27780151367188
2021-03-05,223.5249786376953
2021-03-12,227.5302734375
2021-03-19,222.31857299804688
2021-03-26,228.23483276367188
2021-04-02,233.90020751953125
2021-04-09,246.92945861816406
2021-04-16,251.64892578125
2021-04-23,252.044677734375
2021-04-30,243.387451171875
2021-05-07,243.65768432617188
2021-05-14,239.49795532226562
2021-05-21,237.1682586669922
2021-05-28,241.53103637695312
2021-06-04,242.6047821044922
2021-06-11,249.47311401367188
2021-06-18,250.96282958984375
2021-06-25,256.3703918457031
2021-07-02,268.5882263183594
2021-07-09,268.86865234375
2021-07-16,271.5870361328125
2021-07-23,280.2158508300781
2021-07-30,275.6111755371094
2021-08-06,280.0126953125
2021-08-13,283.29205322265625
2021-08-20,294.9900817871094
2021-08-27,290.49298095703125
2021-09-03,291.8692626953125
2021-09-10,286.6063232421875
2021-09-17,290.6383056640625
2021-09-24,290.1343078613281
2021-10-01,280.1998291015625
2021-10-08,285.7727966308594
2021-10-15,294.84466552734375
2021-10-22,299.642333984375
2021-10-29,321.4107971191406
2021-11-05,325.7141418457031
2021-11-12,326.3538818359375
2021-11-19,333.1554870605469
2021-11-26,320.11517333984375
2021-12-03,313.638671875
2021-12-10,332.6020812988281
2021-12-17,314.40576171875
2021-12-24,324.97979736328125
2021-12-31,326.5625
2022-01-07,304.9288635253906
2022-01-14,301.2003479003906
2022-01-21,287.4414367675781
2022-01-28,299.316650390625
2022-02-04,297.06390380859375
2022-02-11,286.48016357421875
2022-02-18,280.15447998046875
2022-02-25,289.28118896484375
2022-03-04,282.0323486328125
2022-03-11,272.5067443847656
2022-03-18,292.3170166015625
2022-03-25,295.4792175292969
2022-04-01,301.064208984375
2022-04-08,288.950439453125
2022-04-15,272.2732238769531
2022-04-22,266.6298522949219
2022-04-29,270.0256042480469
2022-05-06,267.31103515625
2022-05-13,254.0684814453125
2022-05-20,246.31201171875
2022-05-27,266.4804382324219
2022-06-03,263.340087890625
2022-06-10,246.73138427734375
2022-06-17,241.52346801757812
2022-06-24,261.0774841308594
2022-07-01,253.15834045410156
2022-07-08,261.0384521484375
2022-07-15,250.36911010742188
2022-07-22,253.91900634765625
2022-07-29,273.7948913574219
2022-08-05,275.9112243652344
2022-08-12,284.6885681152344
2022-08-19,279.66339111328125
2022-08-26,262.0127868652344
2022-09-02,250.25547790527344
2022-09-09,258.46502685546875
2022-09-16,239.19212341308594
2022-09-23,232.52671813964844
2022-09-30,227.62049865722656
2022-10-07,228.93014526367188
2022-10-14,223.37890625
2022-10-21,236.6315155029297
2022-10-28,230.523193359375
2022-11-04,216.37144470214844
2022-11-11,241.50839233398438
2022-11-18,236.4163055419922
2022-11-25,242.5614471435547
2022-12-02,249.94151306152344
2022-12-09,240.5326690673828
2022-12-16,239.81719970703125
2022-12-23,233.97589111328125
2022-12-30,235.04417419433594
2023-01-06,220.45069885253906
2023-01-13,234.4659423828125
2023-01-20,235.4362030029297
2023-01-27,243.21810913085938
2023-02-03,253.20516967773438
2023-02-10,257.860595703125
2023-02-17,253.55442810058594
2023-02-24,244.86874389648438
2023-03-03,250.83277893066406
2023-03-10,244.249755859375
2023-03-17,274.55133056640625
2023-03-24,275.6714172363281
2023-03-31,283.2664489746094
2023-04-07,286.5088806152344
2023-04-14,281.1441955566406
2023-04-21,280.7707824707031
2023-04-28,301.8954772949219
2023-05-05,305.2262268066406
2023-05-12,303.5755310058594
2023-05-19,313.46575927734375
2023-05-26,327.79290771484375
2023-06-02,330.26458740234375
2023-06-09,321.7863464355469
2023-06-16,337.08837890625
2023-06-23,329.89031982421875
2023-06-30,335.32586669921875
2023-07-07,332.056640625
2023-07-14,339.9538269042969
2023-07-21,338.50634765625
2023-07-28,333.1890563964844
2023-08-04,322.76116943359375
2023-08-11,316.0948181152344
2023-08-18,312.2940368652344
2023-08-25,318.7080383300781
2023-09-01,324.3128662109375
2023-09-08,329.8486633300781
2023-09-15,325.852294921875
2023-09-22,312.8169860839844
2023-09-29,311.57366943359375
2023-10-06,322.9314270019531
2023-10-13,323.395263671875
2023-10-20,322.3492736816406
2023-10-27,325.4477233886719
2023-11-03,348.13360595703125
2023-11-10,364.7804870605469
2023-11-17,365.6988830566406
2023-11-24,373.1936950683594
2023-12-01,370.3065490722656
2023-12-08,370.0296936035156
2023-12-15,366.5690002441406
2023-12-22,370.375732421875
2023-12-29,371.8193664550781
2024-01-05,363.6224365234375
2024-01-12,384.10986328125
2024-01-19,394.1954040527344
2024-01-26,399.3963623046875
2024-02-02,406.60455322265625
2024-02-09,415.82977294921875
2024-02-16,400.263671875
2024-02-23,406.4847106933594
2024-03-01,411.5962219238281
2024-03-08,402.4034118652344
2024-03-15,412.507568359375
2024-03-22,424.7118225097656
2024-03-29,416.7671813964844
2024-04-05,421.52203369140625
