Date,Weekly_Close
2020-01-03,108.76000213623047
2020-01-10,112.93000030517578
2020-01-17,116.04000091552734
2020-01-24,116.9800033569336
2020-01-31,113.88999938964844
2020-02-07,118.87999725341797
2020-02-14,122.98999786376953
2020-02-21,119.48999786376953
2020-02-28,107.98999786376953
2020-03-06,110.88999938964844
2020-03-13,110.1500015258789
2020-03-20,86.68000030517578
2020-03-27,93.4800033569336
2020-04-03,92.38999938964844
2020-04-10,105.83999633789062
2020-04-17,111.8499984741211
2020-04-24,120.18000030517578
2020-05-01,120.61000061035156
2020-05-08,144.9600067138672
2020-05-15,145.50999450683594
2020-05-22,150.86000061035156
2020-05-29,155.00999450683594
2020-06-05,156.0
2020-06-12,155.25999450683594
2020-06-19,164.36000061035156
2020-06-26,170.8699951171875
2020-07-03,177.2100067138672
2020-07-10,178.39999389648438
2020-07-17,173.9199981689453
2020-07-24,172.55999755859375
2020-07-31,196.07000732421875
2020-08-07,198.6300048828125
2020-08-14,191.4600067138672
2020-08-21,196.7899932861328
2020-08-28,204.47999572753906
2020-09-04,191.83999633789062
2020-09-11,184.0
2020-09-18,176.07000732421875
2020-09-25,187.25
2020-10-02,191.91000366210938
2020-10-09,197.27000427246094
2020-10-16,204.4499969482422
2020-10-23,203.0399932861328
2020-10-30,186.1300048828125
2020-11-06,202.72999572753906
2020-11-13,188.6199951171875
2020-11-20,192.6699981689453
2020-11-27,211.38999938964844
2020-12-04,217.77000427246094
2020-12-11,214.05999755859375
2020-12-18,236.4499969482422
2020-12-25,238.63999938964844
2021-01-01,234.1999969482422
2021-01-08,242.4600067138672
2021-01-15,239.7899932861328
2021-01-22,252.0
2021-01-29,234.30999755859375
2021-02-05,269.44000244140625
2021-02-12,298.3699951171875
2021-02-19,286.9200134277344
2021-02-26,259.8500061035156
2021-03-05,239.0500030517578
2021-03-12,250.35000610351562
2021-03-19,241.27999877929688
2021-03-26,241.02999877929688
2021-04-02,247.5399932861328
2021-04-09,266.7699890136719
2021-04-16,269.8699951171875
2021-04-23,266.0299987792969
2021-04-30,262.2900085449219
2021-05-07,253.36000061035156
2021-05-14,246.2899932861328
2021-05-21,250.69000244140625
2021-05-28,260.0199890136719
2021-06-04,263.0400085449219
2021-06-11,271.45001220703125
2021-06-18,283.3800048828125
2021-06-25,289.6000061035156
2021-07-02,290.239990234375
2021-07-09,300.2099914550781
2021-07-16,294.6300048828125
2021-07-23,308.5299987792969
2021-07-30,275.5299987792969
2021-08-06,279.5400085449219
2021-08-13,274.9100036621094
2021-08-20,272.9599914550781
2021-08-27,278.3299865722656
2021-09-03,289.1300048828125
2021-09-10,284.32000732421875
2021-09-17,276.3399963378906
2021-09-24,278.1099853515625
2021-10-01,264.6499938964844
2021-10-08,260.05999755859375
2021-10-15,268.3500061035156
2021-10-22,240.39999389648438
2021-10-29,232.58999633789062
2021-11-05,225.77999877929688
2021-11-12,208.3000030517578
2021-11-19,193.61000061035156
2021-11-26,187.7899932861328
2021-12-03,183.92999267578125
2021-12-10,188.50999450683594
2021-12-17,186.1999969482422
2021-12-24,192.00999450683594
2021-12-31,188.5800018310547
2022-01-07,187.60000610351562
2022-01-14,178.4199981689453
2022-01-21,163.5399932861328
2022-01-28,163.52000427246094
2022-02-04,126.08000183105469
2022-02-11,115.29000091552734
2022-02-18,103.6500015258789
2022-02-25,110.94000244140625
2022-03-04,99.91000366210938
2022-03-11,96.56999969482422
2022-03-18,118.7699966430664
2022-03-25,113.76000213623047
2022-04-01,116.66999816894531
2022-04-08,111.20999908447266
2022-04-15,102.30999755859375
2022-04-22,86.02999877929688
2022-04-29,87.93000030517578
2022-05-06,81.68000030517578
2022-05-13,78.83000183105469
2022-05-20,80.54000091552734
2022-05-27,85.20999908447266
2022-06-03,86.52999877929688
2022-06-10,79.30000305175781
2022-06-17,72.9000015258789
2022-06-24,77.68000030517578
2022-07-01,71.4000015258789
2022-07-08,73.43000030517578
2022-07-15,73.91000366210938
2022-07-22,81.05000305175781
2022-07-29,86.52999877929688
2022-08-05,95.31999969482422
2022-08-12,101.0999984741211
2022-08-19,96.55999755859375
2022-08-26,92.69999694824219
2022-09-02,91.12999725341797
2022-09-09,96.2300033569336
2022-09-16,94.0
2022-09-23,86.97000122070312
2022-09-30,86.06999969482422
2022-10-07,90.16999816894531
2022-10-14,80.47000122070312
2022-10-21,83.94000244140625
2022-10-28,86.25
2022-11-04,75.18000030517578
2022-11-11,91.02999877929688
2022-11-18,84.91999816894531
2022-11-25,80.08000183105469
2022-12-02,74.66000366210938
2022-12-09,73.56999969482422
2022-12-16,69.26000213623047
2022-12-23,69.02999877929688
2022-12-30,71.22000122070312
2023-01-06,76.4800033569336
2023-01-13,79.4800033569336
2023-01-20,79.08999633789062
2023-01-27,81.83000183105469
2023-02-03,85.5199966430664
2023-02-10,80.80000305175781
2023-02-17,74.66000366210938
2023-02-24,73.55000305175781
2023-03-03,76.29000091552734
2023-03-10,73.43000030517578
2023-03-17,72.98999786376953
2023-03-24,73.87999725341797
2023-03-31,75.94000244140625
2023-04-07,74.95999908447266
2023-04-14,76.52999877929688
2023-04-21,74.18000030517578
2023-04-28,76.0
2023-05-05,74.97000122070312
2023-05-12,61.689998626708984
2023-05-19,60.91999816894531
2023-05-26,60.220001220703125
2023-06-02,63.959999084472656
2023-06-09,63.4900016784668
2023-06-16,66.43000030517578
2023-06-23,66.94000244140625
2023-06-30,66.7300033569336
2023-07-07,66.79000091552734
2023-07-14,72.0999984741211
2023-07-21,72.98999786376953
2023-07-28,73.9800033569336
2023-08-04,62.75
2023-08-11,61.540000915527344
2023-08-18,59.41999816894531
2023-08-25,61.189998626708984
