Date,Weekly_Close
2020-01-03,331.80999755859375
2020-01-10,339.80999755859375
2020-01-17,349.739990234375
2020-01-24,351.3699951171875
2020-01-31,351.1400146484375
2020-02-07,366.0899963378906
2020-02-14,379.6700134277344
2020-02-21,372.95001220703125
2020-02-28,345.1199951171875
2020-03-06,336.7699890136719
2020-03-13,335.5
2020-03-20,295.3399963378906
2020-03-27,305.8299865722656
2020-04-03,293.6099853515625
2020-04-10,318.70001220703125
2020-04-17,344.1099853515625
2020-04-24,344.1000061035156
2020-05-01,343.8399963378906
2020-05-08,367.510009765625
2020-05-15,365.29998779296875
2020-05-22,385.260009765625
2020-05-29,386.6000061035156
2020-06-05,392.8999938964844
2020-06-12,406.5400085449219
2020-06-19,428.010009765625
2020-06-26,426.9200134277344
2020-07-03,442.95001220703125
2020-07-10,466.20001220703125
2020-07-17,432.4200134277344
2020-07-24,430.30999755859375
2020-07-31,444.32000732421875
2020-08-07,449.57000732421875
2020-08-14,447.6000061035156
2020-08-21,473.2200012207031
2020-08-28,516.4400024414062
2020-09-04,491.94000244140625
2020-09-11,471.3500061035156
2020-09-18,467.54998779296875
2020-09-25,479.7799987792969
2020-10-02,478.989990234375
2020-10-09,502.1600036621094
2020-10-16,502.82000732421875
2020-10-23,488.5
2020-10-30,447.1000061035156
2020-11-06,494.6300048828125
2020-11-13,469.3399963378906
2020-11-20,462.9200134277344
2020-11-27,477.0299987792969
2020-12-04,486.0
2020-12-11,475.9100036621094
2020-12-18,502.95001220703125
2020-12-25,499.8599853515625
2021-01-01,500.1199951171875
2021-01-08,485.1000061035156
2021-01-15,458.0799865722656
2021-01-22,472.44000244140625
2021-01-29,458.7699890136719
2021-02-05,492.1199951171875
2021-02-12,498.8399963378906
2021-02-19,479.1199951171875
2021-02-26,459.6700134277344
2021-03-05,440.8299865722656
2021-03-12,444.29998779296875
2021-03-19,441.5
2021-03-26,469.0899963378906
2021-04-02,483.3399963378906
2021-04-09,504.0400085449219
2021-04-16,525.0800170898438
2021-04-23,515.8400268554688
2021-04-30,508.3399963378906
2021-05-07,488.7300109863281
2021-05-14,486.55999755859375
2021-05-21,488.07000732421875
2021-05-28,504.5799865722656
2021-06-04,504.5
2021-06-11,541.260009765625
2021-06-18,565.5900268554688
2021-06-25,579.6599731445312
